City,Vehicle Type,Weather,Economic Condition,Day Of Week,Hour Of Day,Speed,Is Peak Hour,Random Event Occurred,Energy Consumption,Traffic Density
TechHaven,Autonomous Vehicle,Rainy,Stable,Sunday,21,56.5087,0,0,54.0753,0.195
Ecoopolis,Autonomous Vehicle,Clear,Stable,Monday,17,76.8,1,0,84.6282,0.1766
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Sunday,5,20.4173,0,0,19.5381,0.2599
SolarisVille,Autonomous Vehicle,Clear,Stable,Friday,3,120,0,0,97.1922,0.4443
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Monday,1,53.8758,0,0,43.1007,0.0529
Ecoopolis,Flying Car,Solar Flare,Recession,Sunday,15,49.7949,0,0,59.7538,0.0497
Neuroburg,Flying Car,Clear,Recession,Friday,22,53.7677,0,0,73.3196,0.0535
Neuroburg,Autonomous Vehicle,Rainy,Recession,Sunday,22,48.2996,0,0,46.2197,0.0223
Ecoopolis,Drone,Snowy,Stable,Thursday,13,62.8687,0,0,31.4343,0.1112
MetropolisX,Autonomous Vehicle,Rainy,Stable,Monday,17,63.7499,1,0,53.6841,0.6498
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Wednesday,1,85.4688,0,0,68.3751,0.0774
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Monday,10,67.9226,0,1,64.9977,0.2161
SolarisVille,Flying Car,Electromagnetic Storm,Booming,Friday,19,49.426,0,0,59.3112,0.7311
MetropolisX,Flying Car,Electromagnetic Storm,Booming,Sunday,9,29.4265,0,0,42.239,0.4417
TechHaven,Drone,Electromagnetic Storm,Recession,Wednesday,4,47.3708,0,0,28.3318,0.0473
MetropolisX,Drone,Rainy,Stable,Wednesday,13,27.0182,0,0,16.1592,0.3634
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,7,72.8782,0,0,58.3026,0.3951
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Thursday,15,22.6003,0,0,21.6271,0.2126
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Sunday,19,89.9907,0,0,81.8097,0.0385
Neuroburg,Drone,Rainy,Stable,Tuesday,20,19.1713,0,0,11.4661,0.0476
AquaCity,Autonomous Vehicle,Snowy,Recession,Sunday,21,67.3053,0,0,59.8269,0.2575
Neuroburg,Autonomous Vehicle,Snowy,Recession,Thursday,3,43.3509,0,0,41.4841,0.086
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Sunday,0,31.3208,0,0,28.4735,0.0937
Neuroburg,Drone,Solar Flare,Stable,Sunday,10,28.5028,0,0,16.1947,0.0977
MetropolisX,Autonomous Vehicle,Snowy,Recession,Tuesday,11,43.2665,0,0,41.4034,0.2364
MetropolisX,Autonomous Vehicle,Rainy,Recession,Thursday,6,49.6821,0,0,47.5427,0.1076
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Friday,14,86.4,0,0,70.5502,0.2005
Ecoopolis,Autonomous Vehicle,Clear,Stable,Sunday,7,73.4291,0,0,58.7432,0.2099
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Monday,4,15.6297,0,0,14.2088,0.2388
SolarisVille,Autonomous Vehicle,Snowy,Stable,Saturday,18,79.6881,0,0,70.8339,0.593
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,11,73.7515,0,0,59.0012,0.205
MetropolisX,Drone,Solar Flare,Booming,Thursday,2,68.6737,0,0,47.6901,0.9552
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,9,25.5062,0,0,20.4049,0.1682
TechHaven,Autonomous Vehicle,Snowy,Booming,Monday,5,42.5208,0,0,40.6898,0.3982
AquaCity,Flying Car,Electromagnetic Storm,Booming,Friday,22,71.8522,0,0,86.2227,0.7419
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Thursday,11,45.1324,0,0,41.0295,0.0898
Ecoopolis,Drone,Snowy,Stable,Wednesday,18,69.12,1,0,53.8234,0.2134
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Monday,3,45.6356,0,0,36.5085,0.0458
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,14,79.3001,1,0,60.7082,0.0092
Neuroburg,Drone,Rainy,Booming,Wednesday,8,35.4331,1,0,16.9536,0.1125
TechHaven,Drone,Electromagnetic Storm,Booming,Wednesday,14,75.8,0,0,45.335,0.2561
Neuroburg,Autonomous Vehicle,Rainy,Booming,Sunday,19,14.7729,0,0,14.1368,0.0742
AquaCity,Flying Car,Snowy,Recession,Monday,11,46.1239,0,0,55.3487,0.2122
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Sunday,8,77.3218,0,1,68.7305,0.1252
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Saturday,22,80.6097,0,0,73.2816,0.1453
Neuroburg,Autonomous Vehicle,Rainy,Booming,Tuesday,1,107.8674,0,0,103.2224,0.0735
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Wednesday,2,37.1045,0,0,33.7314,0.3204
Neuroburg,Autonomous Vehicle,Snowy,Booming,Saturday,0,53.0343,0,0,50.7505,0.0739
SolarisVille,Autonomous Vehicle,Snowy,Recession,Wednesday,0,28.1047,0,1,22.4837,0.2269
AquaCity,Autonomous Vehicle,Rainy,Stable,Saturday,12,75.7323,1,0,60.5858,0.2962
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,11,96,0,0,80.0896,0.1806
Ecoopolis,Drone,Rainy,Recession,Thursday,9,95.04,0,0,56.9856,0.0688
Neuroburg,Autonomous Vehicle,Rainy,Stable,Friday,19,23.0259,0,0,18.8328,0.0568
AquaCity,Car,Snowy,Recession,Saturday,8,64.4561,0,0,64.4561,0.3251
AquaCity,Autonomous Vehicle,Rainy,Recession,Thursday,7,48.5846,1,0,43.1863,0.1526
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,13,107.3027,0,0,85.8422,0.5126
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,8,82.2687,1,0,62.9809,0.4052
Ecoopolis,Autonomous Vehicle,Solar Flare,Booming,Thursday,23,55.3643,0,0,44.2914,0.2157
SolarisVille,Autonomous Vehicle,Snowy,Stable,Sunday,17,28.7105,0,0,22.9684,0.4192
SolarisVille,Car,Solar Flare,Recession,Tuesday,7,40.004,1,0,40.004,0.0411
MetropolisX,Autonomous Vehicle,Clear,Booming,Thursday,9,101.2189,0,0,92.0172,0.6903
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Tuesday,18,36.7868,1,0,32.6994,0.1278
Ecoopolis,Autonomous Vehicle,Clear,Stable,Sunday,16,39.9378,0,0,31.9503,0.2751
SolarisVille,Drone,Snowy,Stable,Saturday,12,84.4003,1,0,42.2001,0.4076
SolarisVille,Flying Car,Electromagnetic Storm,Booming,Tuesday,21,34.6738,0,0,41.6085,0.4563
AquaCity,Autonomous Vehicle,Snowy,Stable,Wednesday,8,53.9807,1,0,43.1846,0.3655
SolarisVille,Car,Electromagnetic Storm,Recession,Wednesday,21,99.0049,0,0,99.0049,0.3418
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Stable,Saturday,14,36.089,1,0,28.8712,0.5238
Ecoopolis,Drone,Clear,Stable,Friday,16,38.1246,0,0,19.0623,0.217
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Booming,Saturday,19,87.6416,0,0,70.1133,0.582
Ecoopolis,Drone,Solar Flare,Booming,Tuesday,7,39.2008,1,0,19.6004,0.2011
TechHaven,Autonomous Vehicle,Rainy,Booming,Saturday,9,60.8614,0,0,58.2406,0.2915
TechHaven,Drone,Clear,Recession,Friday,0,27.299,0,0,15.5108,0.1047
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Wednesday,7,40.3411,1,0,32.2729,0.0783
MetropolisX,Autonomous Vehicle,Rainy,Stable,Monday,13,40.0662,0,0,46.8611,0.9603
AquaCity,Autonomous Vehicle,Rainy,Stable,Thursday,0,18.5675,0,0,14.854,0.322
TechHaven,Autonomous Vehicle,Snowy,Booming,Saturday,1,26.8132,0,0,25.6585,0.176
Ecoopolis,Drone,Solar Flare,Stable,Saturday,9,63.8423,0,0,31.9211,0.8098
MetropolisX,Autonomous Vehicle,Solar Flare,Booming,Friday,22,139.7853,0,0,111.8283,0.7336
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Friday,0,52.5678,0,0,50.3041,0.1985
TechHaven,Drone,Clear,Stable,Monday,7,55.4079,1,1,25.1854,0.2715
MetropolisX,Autonomous Vehicle,Snowy,Recession,Sunday,11,84.8347,0,0,81.1816,0.2272
SolarisVille,Flying Car,Snowy,Recession,Saturday,18,88.6424,0,0,106.3709,0.074
SolarisVille,Flying Car,Solar Flare,Stable,Wednesday,5,62.3531,0,0,74.8237,0.2005
MetropolisX,Autonomous Vehicle,Rainy,Recession,Tuesday,17,57.613,1,0,44.1056,0.2496
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Saturday,21,76.129,0,1,67.6702,0.0293
SolarisVille,Autonomous Vehicle,Clear,Stable,Monday,18,59.4877,1,0,52.878,0.2655
TechHaven,Autonomous Vehicle,Rainy,Stable,Monday,8,99.3168,1,0,77.3954,0.29
Neuroburg,Autonomous Vehicle,Snowy,Stable,Friday,1,45.7917,0,0,43.8198,0.1028
SolarisVille,Drone,Rainy,Booming,Sunday,11,44.5167,0,0,22.2583,0.3508
MetropolisX,Autonomous Vehicle,Clear,Recession,Wednesday,0,65.6212,0,0,59.6557,0.1497
SolarisVille,Autonomous Vehicle,Snowy,Booming,Friday,21,76.5289,0,0,68.0257,0.36
Ecoopolis,Drone,Solar Flare,Booming,Sunday,19,79.5332,0,0,39.7666,0.2941
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Tuesday,22,40.7173,0,0,38.9639,0.0887
SolarisVille,Drone,Solar Flare,Booming,Monday,17,49.0128,1,0,24.5064,0.1744
Neuroburg,Autonomous Vehicle,Rainy,Stable,Friday,21,33.2134,0,0,27.1651,0.0514
MetropolisX,Autonomous Vehicle,Rainy,Recession,Tuesday,16,109.5033,0,0,104.7878,0.1005
Ecoopolis,Drone,Rainy,Recession,Thursday,23,32.8322,0,0,16.4161,0.0533
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Tuesday,14,18.0843,0,0,16.4403,0.133
SolarisVille,Drone,Clear,Stable,Thursday,21,106.8116,0,0,59.3398,0.4987
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,21,21.7386,0,0,19.3232,0.2374
Neuroburg,Drone,Clear,Booming,Monday,6,81.2521,0,0,46.166,0.1076
MetropolisX,Autonomous Vehicle,Rainy,Recession,Thursday,12,82.2689,0,0,78.7262,0.1104
AquaCity,Autonomous Vehicle,Snowy,Recession,Thursday,20,44.9716,0,0,39.9747,0.2443
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,23,75.5068,0,1,72.2553,0.0809
TechHaven,Autonomous Vehicle,Clear,Booming,Tuesday,4,32.9732,0,0,29.9757,0.2336
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Friday,4,52.4744,0,0,41.9795,0.0578
SolarisVille,Car,Rainy,Booming,Sunday,16,74.5429,0,0,74.5429,0.5399
Neuroburg,Autonomous Vehicle,Rainy,Stable,Saturday,15,53.0133,0,0,50.7304,0.0583
SolarisVille,Autonomous Vehicle,Clear,Recession,Monday,17,74.6293,1,1,59.7035,0.1509
MetropolisX,Car,Clear,Recession,Monday,20,42.543,0,0,48.3443,0.2181
AquaCity,Autonomous Vehicle,Solar Flare,Booming,Monday,8,26.7105,1,0,21.3684,0.4526
AquaCity,Car,Solar Flare,Recession,Sunday,1,60.1881,0,0,60.1881,0.3464
AquaCity,Autonomous Vehicle,Snowy,Booming,Thursday,11,25.5697,0,0,20.4558,0.4806
MetropolisX,Autonomous Vehicle,Solar Flare,Stable,Wednesday,15,29.2551,0,0,26.5956,0.3859
Neuroburg,Drone,Rainy,Recession,Monday,22,43.7262,0,0,26.152,0.0412
AquaCity,Drone,Rainy,Stable,Saturday,23,58.403,0,0,29.2015,0.8948
MetropolisX,Autonomous Vehicle,Clear,Recession,Thursday,5,53.1238,0,0,48.2943,0.247
MetropolisX,Drone,Rainy,Recession,Friday,12,30.8982,0,0,18.4798,0.2641
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Tuesday,11,41.7099,0,0,33.3679,0.1968
MetropolisX,Drone,Solar Flare,Stable,Monday,6,100.1333,0,0,56.8939,0.54
SolarisVille,Drone,Solar Flare,Recession,Tuesday,16,106.9147,0,0,53.4574,0.1022
TechHaven,Drone,Electromagnetic Storm,Stable,Wednesday,12,72.1037,0,0,43.1242,0.1936
SolarisVille,Flying Car,Electromagnetic Storm,Booming,Thursday,11,55.6242,0,0,66.749,0.3206
Neuroburg,Drone,Snowy,Stable,Monday,16,58.4855,0,0,34.9794,0.0877
AquaCity,Autonomous Vehicle,Snowy,Stable,Sunday,10,29.6898,0,0,26.3909,0.6106
AquaCity,Autonomous Vehicle,Solar Flare,Recession,Monday,5,42.5626,0,0,34.0501,0.2345
AquaCity,Autonomous Vehicle,Snowy,Booming,Friday,23,38.8505,0,0,31.0804,0.5444
AquaCity,Car,Solar Flare,Recession,Wednesday,14,105.9612,0,0,117.7347,0.1734
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Wednesday,7,105.6,1,0,95.5779,0.116
Neuroburg,Autonomous Vehicle,Snowy,Recession,Wednesday,16,22.6112,0,0,21.6376,0.0354
Neuroburg,Drone,Snowy,Recession,Wednesday,1,33.3881,0,0,19.969,0.0314
SolarisVille,Drone,Electromagnetic Storm,Stable,Saturday,18,49.882,0,0,24.941,0.3129
Neuroburg,Drone,Electromagnetic Storm,Booming,Tuesday,5,50.439,0,0,30.1669,0.2112
SolarisVille,Drone,Clear,Recession,Friday,13,60.738,0,0,33.7433,0.0635
TechHaven,Flying Car,Clear,Recession,Saturday,7,82.9349,0,0,113.093,0.1629
SolarisVille,Drone,Rainy,Stable,Monday,14,22.868,0,0,11.434,0.2618
Neuroburg,Autonomous Vehicle,Snowy,Recession,Thursday,18,126.4971,1,0,82.7691,0.0299
AquaCity,Car,Rainy,Booming,Thursday,3,37.2761,0,0,37.2761,0.4344
AquaCity,Autonomous Vehicle,Rainy,Booming,Friday,17,36.345,1,0,29.076,0.4853
TechHaven,Autonomous Vehicle,Snowy,Stable,Saturday,13,83.0243,1,0,63.5593,0.1465
TechHaven,Drone,Clear,Booming,Sunday,11,16.1039,0,0,14.2967,0.2124
AquaCity,Autonomous Vehicle,Clear,Booming,Monday,23,63.1221,0,0,50.4977,0.4458
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,16,87.1505,0,0,83.3976,0.3072
Ecoopolis,Flying Car,Snowy,Stable,Wednesday,17,69.12,1,0,86.289,0.3319
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Wednesday,5,81.6699,0,0,74.2454,0.0391
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Friday,7,21.7501,1,1,16.6508,0.1976
AquaCity,Flying Car,Snowy,Booming,Thursday,9,72.4192,0,0,86.9031,0.6776
Neuroburg,Autonomous Vehicle,Rainy,Booming,Wednesday,8,108.3456,1,0,85.3531,0.0935
Ecoopolis,Autonomous Vehicle,Clear,Booming,Wednesday,14,76.8,0,0,82.8918,0.199
MetropolisX,Autonomous Vehicle,Clear,Booming,Sunday,8,97.2258,0,1,88.3871,0.5241
SolarisVille,Flying Car,Snowy,Booming,Tuesday,18,28.1019,1,0,33.7223,0.3728
AquaCity,Autonomous Vehicle,Rainy,Stable,Tuesday,12,33.8836,0,0,27.1069,0.5815
TechHaven,Autonomous Vehicle,Rainy,Booming,Monday,12,75.7078,0,0,72.4476,0.193
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,0,69.805,0,0,66.799,0.2362
Ecoopolis,Autonomous Vehicle,Rainy,Stable,Monday,10,66.9826,0,0,53.5861,0.2151
AquaCity,Drone,Rainy,Recession,Tuesday,10,66.3455,0,0,36.8586,0.223
AquaCity,Autonomous Vehicle,Rainy,Stable,Friday,12,38.2765,0,1,30.6212,0.5617
AquaCity,Autonomous Vehicle,Clear,Booming,Thursday,23,108,0,0,86.8012,0.5276
Neuroburg,Drone,Snowy,Booming,Saturday,10,36.2486,0,0,21.6798,0.0667
Ecoopolis,Drone,Snowy,Stable,Sunday,2,56.2965,0,0,28.1483,0.3169
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,0,78.6472,0,0,75.2605,0.1323
TechHaven,Autonomous Vehicle,Snowy,Recession,Friday,6,75.8312,0,0,72.5658,0.0544
MetropolisX,Autonomous Vehicle,Solar Flare,Stable,Friday,14,117.6551,0,0,106.9591,0.4467
AquaCity,Autonomous Vehicle,Clear,Recession,Wednesday,17,66.9099,1,0,53.5279,0.149
Ecoopolis,Autonomous Vehicle,Solar Flare,Stable,Wednesday,2,40.5689,0,0,32.4551,0.1786
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Thursday,6,86.4376,0,0,69.1501,0.1307
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Saturday,20,92.0389,0,0,83.6717,0.07
Neuroburg,Drone,Solar Flare,Recession,Tuesday,5,66.5388,0,0,37.8062,0.0483
TechHaven,Autonomous Vehicle,Snowy,Recession,Thursday,15,46.3062,0,0,44.3122,0.0467
AquaCity,Car,Snowy,Recession,Tuesday,8,70.8289,1,0,70.8289,0.1481
TechHaven,Autonomous Vehicle,Rainy,Booming,Wednesday,9,36.0923,0,0,34.5381,0.186
AquaCity,Flying Car,Snowy,Stable,Saturday,6,15.6429,0,0,18.7715,0.3873
AquaCity,Flying Car,Solar Flare,Recession,Thursday,22,36.143,0,0,43.3716,0.2148
MetropolisX,Autonomous Vehicle,Clear,Recession,Friday,2,28.0924,0,1,25.5385,0.1306
TechHaven,Autonomous Vehicle,Snowy,Booming,Tuesday,21,85.7202,0,0,75.9526,0.1198
AquaCity,Autonomous Vehicle,Rainy,Booming,Sunday,7,70.4462,0,0,56.357,0.4961
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,22,76.6716,0,0,73.3699,0.2927
MetropolisX,Drone,Rainy,Recession,Tuesday,22,91.9085,0,0,54.9692,0.1477
MetropolisX,Drone,Snowy,Recession,Friday,23,42.0088,0,0,25.1249,0.2315
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,16,96,0,0,90.3009,0.3279
Neuroburg,Autonomous Vehicle,Snowy,Recession,Sunday,3,56.2236,0,0,53.8025,0.0303
SolarisVille,Autonomous Vehicle,Clear,Booming,Wednesday,21,94.2788,0,0,83.8034,0.5535
Neuroburg,Autonomous Vehicle,Snowy,Recession,Wednesday,20,66.8692,0,0,54.692,0.0736
Neuroburg,Drone,Solar Flare,Recession,Sunday,1,30.9074,0,0,17.561,0.0289
AquaCity,Drone,Electromagnetic Storm,Booming,Sunday,18,47.2123,0,0,23.6062,0.4034
MetropolisX,Autonomous Vehicle,Solar Flare,Booming,Sunday,13,21.0759,1,0,16.8607,0.7564
Ecoopolis,Drone,Rainy,Stable,Tuesday,6,65.1576,0,0,32.5788,0.2135
TechHaven,Flying Car,Rainy,Stable,Saturday,3,40.3692,0,0,57.9462,0.2331
SolarisVille,Autonomous Vehicle,Clear,Stable,Friday,13,32.8488,0,0,26.2791,0.5394
Neuroburg,Drone,Rainy,Booming,Thursday,13,46.434,0,0,27.7715,0.0422
Ecoopolis,Flying Car,Rainy,Booming,Tuesday,4,67.974,0,0,81.5688,0.2414
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Saturday,3,65.917,0,0,52.7336,0.1925
AquaCity,Car,Electromagnetic Storm,Recession,Friday,5,101.7469,0,0,101.7469,0.1778
Neuroburg,Drone,Electromagnetic Storm,Stable,Saturday,16,28.3964,0,0,16.9835,0.0481
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,18,84.4565,1,0,75.0724,0.0643
Neuroburg,Drone,Snowy,Stable,Thursday,3,22.5843,0,0,13.5074,0.1349
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Saturday,4,62.0577,0,0,72.5821,0.9123
TechHaven,Autonomous Vehicle,Snowy,Stable,Tuesday,1,45.5972,0,0,43.6337,0.1716
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Monday,13,106.6807,0,0,102.0868,0.0294
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Saturday,18,39.2592,0,0,37.5686,0.1974
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Stable,Tuesday,4,87.9862,0,0,74.0937,0.8838
MetropolisX,Autonomous Vehicle,Clear,Recession,Sunday,2,88.2764,0,0,80.2512,0.2569
MetropolisX,Autonomous Vehicle,Snowy,Booming,Tuesday,1,33.826,0,0,32.3694,0.3346
Ecoopolis,Drone,Solar Flare,Stable,Wednesday,18,73.1424,1,0,36.5712,0.1986
Ecoopolis,Autonomous Vehicle,Clear,Recession,Thursday,14,105.6,0,0,91.0772,0.0269
SolarisVille,Drone,Solar Flare,Stable,Wednesday,3,19.9243,0,0,11.0691,0.2096
AquaCity,Drone,Electromagnetic Storm,Booming,Friday,13,75.5337,0,0,47.2086,0.5043
Neuroburg,Drone,Solar Flare,Recession,Thursday,22,47.2151,0,0,26.8268,0.0443
Ecoopolis,Drone,Rainy,Booming,Wednesday,0,86.4,0,1,50.1991,0.3417
SolarisVille,Drone,Clear,Recession,Friday,9,31.7057,0,0,15.8528,0.1045
SolarisVille,Flying Car,Rainy,Stable,Sunday,3,31.3316,0,0,37.5979,0.7866
MetropolisX,Autonomous Vehicle,Solar Flare,Booming,Friday,16,127.8347,0,0,102.2678,0.778
SolarisVille,Autonomous Vehicle,Rainy,Stable,Wednesday,4,38.4916,0,0,30.7932,0.3509
MetropolisX,Autonomous Vehicle,Clear,Recession,Friday,15,22.9318,0,0,20.8471,0.0898
AquaCity,Car,Clear,Stable,Monday,15,52.2986,0,0,52.2986,0.5346
MetropolisX,Drone,Clear,Recession,Tuesday,5,80.269,0,0,45.6074,0.3369
TechHaven,Drone,Snowy,Recession,Sunday,2,40.1444,0,0,24.0098,0.1373
SolarisVille,Drone,Snowy,Recession,Saturday,5,83.2817,0,1,41.6408,0.0627
Neuroburg,Autonomous Vehicle,Rainy,Recession,Tuesday,21,80.8835,0,0,66.1543,0.0123
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Saturday,8,80.7177,0,0,77.2418,0.3192
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,3,43.2962,0,0,41.4317,0.4021
MetropolisX,Drone,Rainy,Booming,Monday,16,96.3159,0,0,57.6052,0.5886
Neuroburg,Autonomous Vehicle,Rainy,Stable,Tuesday,22,92.0717,0,0,88.1069,0.0717
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Friday,19,55.0031,0,1,48.8917,0.082
MetropolisX,Car,Clear,Recession,Monday,18,88.9213,1,1,80.8376,0.4146
SolarisVille,Autonomous Vehicle,Clear,Stable,Sunday,8,100.6835,0,0,89.4964,0.2376
SolarisVille,Flying Car,Clear,Booming,Thursday,0,53.6881,0,0,64.4258,0.375
AquaCity,Flying Car,Electromagnetic Storm,Stable,Wednesday,15,95.0662,0,0,114.0794,0.4379
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,15,65.5285,0,0,62.7067,0.0508
AquaCity,Autonomous Vehicle,Rainy,Stable,Thursday,11,23.6191,0,0,20.9948,0.5253
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Monday,19,91.4649,0,0,81.0428,0.111
TechHaven,Autonomous Vehicle,Snowy,Recession,Sunday,11,67.2293,0,0,64.3342,0.1091
TechHaven,Drone,Snowy,Stable,Wednesday,6,42.9321,0,0,25.6771,0.2523
Ecoopolis,Autonomous Vehicle,Clear,Booming,Tuesday,22,76.5835,0,0,61.2668,0.208
Neuroburg,Autonomous Vehicle,Clear,Booming,Friday,11,75.0643,0,0,68.2402,0.1203
MetropolisX,Autonomous Vehicle,Solar Flare,Booming,Sunday,6,115.6036,0,0,105.0942,0.3473
TechHaven,Drone,Snowy,Booming,Thursday,21,25.2643,0,0,15.1102,0.2542
AquaCity,Flying Car,Snowy,Stable,Tuesday,3,22.8038,0,0,30.405,0.7819
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Monday,22,67.0003,0,0,53.6002,0.0828
SolarisVille,Drone,Solar Flare,Booming,Wednesday,17,14.3482,1,0,8.9676,0.1883
TechHaven,Autonomous Vehicle,Rainy,Recession,Sunday,14,103.1831,1,0,78.9918,0.0762
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Wednesday,5,74.0792,0,0,67.3447,0.1904
TechHaven,Drone,Electromagnetic Storm,Stable,Sunday,17,16.9524,0,0,10.139,0.232
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Tuesday,5,120.384,0,0,116.1273,0.1022
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Friday,3,100.6574,0,0,96.3229,0.1263
Neuroburg,Drone,Clear,Recession,Thursday,10,79.271,0,0,45.0403,0.0123
Neuroburg,Autonomous Vehicle,Snowy,Stable,Monday,10,92.5849,0,0,88.598,0.0677
SolarisVille,Autonomous Vehicle,Clear,Booming,Monday,2,100.9798,0,0,80.7838,0.4633
Ecoopolis,Autonomous Vehicle,Clear,Booming,Monday,6,74.596,0,0,59.6768,0.1502
AquaCity,Drone,Electromagnetic Storm,Booming,Wednesday,1,35.9587,0,0,17.9793,0.7964
AquaCity,Autonomous Vehicle,Clear,Stable,Friday,22,27.7039,0,0,22.1631,0.3732
MetropolisX,Autonomous Vehicle,Rainy,Recession,Sunday,20,63.6772,0,0,60.9352,0.152
MetropolisX,Drone,Solar Flare,Booming,Sunday,21,62.2916,0,0,35.393,0.346
MetropolisX,Autonomous Vehicle,Clear,Recession,Sunday,2,21.4818,0,0,30.9983,0.17
MetropolisX,Autonomous Vehicle,Clear,Booming,Sunday,0,31.9694,0,0,35.5215,0.9095
Ecoopolis,Drone,Snowy,Booming,Thursday,2,86.4,0,0,45.0995,0.3603
TechHaven,Drone,Clear,Recession,Thursday,17,27.4158,1,0,12.4617,0.1077
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Stable,Saturday,20,25.6862,0,0,20.5489,0.4516
AquaCity,Autonomous Vehicle,Clear,Booming,Tuesday,0,60.5015,0,0,48.4012,0.5666
AquaCity,Autonomous Vehicle,Snowy,Recession,Thursday,1,20.0016,0,0,16.0013,0.2006
Ecoopolis,Drone,Rainy,Booming,Wednesday,19,36.9707,0,0,18.4854,0.2452
SolarisVille,Autonomous Vehicle,Snowy,Booming,Tuesday,12,41.6985,0,0,33.3588,0.3882
TechHaven,Autonomous Vehicle,Clear,Stable,Saturday,3,87.5041,0,0,79.5492,0.258
AquaCity,Flying Car,Rainy,Stable,Thursday,13,20.1911,0,0,24.2294,1.1036
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Wednesday,17,55.296,1,0,91.5678,0.1219
TechHaven,Autonomous Vehicle,Rainy,Recession,Saturday,5,82.4498,0,0,78.8993,0.0284
SolarisVille,Flying Car,Clear,Recession,Wednesday,18,104.3594,1,0,125.2313,0.0808
Ecoopolis,Drone,Rainy,Booming,Monday,1,33.6823,0,0,16.8412,0.3195
TechHaven,Flying Car,Rainy,Recession,Saturday,3,51.374,0,0,73.7426,0.1532
TechHaven,Drone,Snowy,Stable,Thursday,16,76.944,0,0,46.0191,0.2349
